timestamp,query_name,label,api,complexity,repetition,response_time_ms,response_size_bytes,status_code
2026-06-26T11:02:54.991728,media_rest,Media - Buscar paises por regiao,REST,media,17,2.72,1729,200
2026-06-26T11:02:54.995642,media_rest,Media - Buscar paises por regiao,REST,media,18,3.769,1729,200
2026-06-26T11:02:54.999705,media_rest,Media - Buscar paises por regiao,REST,media,19,3.898,1729,200
2026-06-26T11:02:55.003221,media_rest,Media - Buscar paises por regiao,REST,media,20,3.394,1729,200
2026-06-26T11:02:55.006022,media_rest,Media - Buscar paises por regiao,REST,media,21,2.694,1729,200
2026-06-26T11:02:55.008616,media_rest,Media - Buscar paises por regiao,REST,media,22,2.482,1729,200
2026-06-26T11:02:55.012406,media_rest,Media - Buscar paises por regiao,REST,media,23,3.671,1729,200
2026-06-26T11:02:55.016147,media_rest,Media - Buscar paises por regiao,REST,media,24,3.624,1729,200
2026-06-26T11:02:55.018993,media_rest,Media - Buscar paises por regiao,REST,media,25,2.74,1729,200
2026-06-26T11:02:55.021457,media_rest,Media - Buscar paises por regiao,REST,media,26,2.371,1729,200
2026-06-26T11:02:55.024038,media_rest,Media - Buscar paises por regiao,REST,media,27,2.48,1729,200
2026-06-26T11:02:55.026991,media_rest,Media - Buscar paises por regiao,REST,media,28,2.855,1729,200
2026-06-26T11:02:55.030046,media_rest,Media - Buscar paises por regiao,REST,media,29,2.898,1729,200
2026-06-26T11:02:55.033122,media_rest,Media - Buscar paises por regiao,REST,media,30,2.962,1729,200
2026-06-26T11:02:55.035899,media_rest,Media - Buscar paises por regiao,REST,media,31,2.677,1729,200
2026-06-26T11:02:55.038757,media_rest,Media - Buscar paises por regiao,REST,media,32,2.747,1729,200
2026-06-26T11:02:55.042142,media_rest,Media - Buscar paises por regiao,REST,media,33,3.277,1729,200
2026-06-26T11:02:55.045384,media_rest,Media - Buscar paises por regiao,REST,media,34,3.132,1729,200
2026-06-26T11:02:55.048501,media_rest,Media - Buscar paises por regiao,REST,media,35,2.987,1729,200
2026-06-26T11:02:55.051491,media_rest,Media - Buscar paises por regiao,REST,media,36,2.889,1729,200
2026-06-26T11:02:55.054158,media_rest,Media - Buscar paises por regiao,REST,media,37,2.564,1729,200
2026-06-26T11:02:55.056785,media_rest,Media - Buscar paises por regiao,REST,media,38,2.533,1729,200
2026-06-26T11:02:55.059316,media_rest,Media - Buscar paises por regiao,REST,media,39,2.403,1729,200
2026-06-26T11:02:55.061979,media_rest,Media - Buscar paises por regiao,REST,media,40,2.571,1729,200
2026-06-26T11:02:55.064948,media_rest,Media - Buscar paises por regiao,REST,media,41,2.841,1729,200
2026-06-26T11:02:55.068212,media_rest,Media - Buscar paises por regiao,REST,media,42,3.15,1729,200
2026-06-26T11:02:55.072093,media_rest,Media - Buscar paises por regiao,REST,media,43,3.729,1729,200
2026-06-26T11:02:55.075821,media_rest,Media - Buscar paises por regiao,REST,media,44,3.603,1729,200
2026-06-26T11:02:55.078987,media_rest,Media - Buscar paises por regiao,REST,media,45,3.047,1729,200
2026-06-26T11:02:55.082577,media_rest,Media - Buscar paises por regiao,REST,media,46,3.413,1729,200
2026-06-26T11:02:55.085772,media_rest,Media - Buscar paises por regiao,REST,media,47,3.07,1729,200
2026-06-26T11:02:55.088703,media_rest,Media - Buscar paises por regiao,REST,media,48,2.803,1729,200
2026-06-26T11:02:55.092463,media_rest,Media - Buscar paises por regiao,REST,media,49,3.612,1729,200
2026-06-26T11:02:55.095609,media_rest,Media - Buscar paises por regiao,REST,media,50,3.032,1729,200
