id,nameWithOwner,url,stargazerCount,createdAt,pushedAt,primaryLanguage
MDEwOlJlcG9zaXRvcnkxMzI3NTA3MjQ=,codecrafters-io/build-your-own-x,https://github.com/codecrafters-io/build-your-own-x,472885,2018-05-09T12:03:18Z,2026-02-21T09:34:54Z,{'name': 'Markdown'}
MDEwOlJlcG9zaXRvcnkyMTczNzQ2NQ==,sindresorhus/awesome,https://github.com/sindresorhus/awesome,443098,2014-07-11T13:42:37Z,2026-03-04T16:56:28Z,
MDEwOlJlcG9zaXRvcnkyODQ1NzgyMw==,freeCodeCamp/freeCodeCamp,https://github.com/freeCodeCamp/freeCodeCamp,437844,2014-12-24T17:49:19Z,2026-03-06T18:15:08Z,{'name': 'TypeScript'}
MDEwOlJlcG9zaXRvcnk1NDM0Njc5OQ==,public-apis/public-apis,https://github.com/public-apis/public-apis,404758,2016-03-20T23:49:42Z,2026-02-19T15:14:35Z,{'name': 'Python'}
MDEwOlJlcG9zaXRvcnkxMzQ5MTg5NQ==,EbookFoundation/free-programming-books,https://github.com/EbookFoundation/free-programming-books,383678,2013-10-11T06:50:37Z,2026-03-06T17:40:11Z,{'name': 'Python'}
MDEwOlJlcG9zaXRvcnk4NTA3NzU1OA==,kamranahmedse/developer-roadmap,https://github.com/kamranahmedse/developer-roadmap,350324,2017-03-15T13:45:52Z,2026-03-06T15:06:44Z,{'name': 'TypeScript'}
MDEwOlJlcG9zaXRvcnk2MDQ5MzEwMQ==,jwasham/coding-interview-university,https://github.com/jwasham/coding-interview-university,337639,2016-06-06T02:34:12Z,2025-08-28T14:42:47Z,
MDEwOlJlcG9zaXRvcnk4MzIyMjQ0MQ==,donnemartin/system-design-primer,https://github.com/donnemartin/system-design-primer,337612,2017-02-26T16:15:28Z,2025-11-03T12:06:22Z,{'name': 'Python'}
MDEwOlJlcG9zaXRvcnkyMTI4OTExMA==,vinta/awesome-python,https://github.com/vinta/awesome-python,285896,2014-06-27T21:00:06Z,2026-03-04T17:17:10Z,{'name': 'Python'}
MDEwOlJlcG9zaXRvcnkzNjYzMzM3MA==,awesome-selfhosted/awesome-selfhosted,https://github.com/awesome-selfhosted/awesome-selfhosted,277962,2015-06-01T02:33:17Z,2026-02-27T19:02:23Z,
MDEwOlJlcG9zaXRvcnkxNzc3MzY1MzM=,996icu/996.ICU,https://github.com/996icu/996.ICU,275667,2019-03-26T07:31:14Z,2025-08-22T06:01:29Z,
R_kgDOQb6kRw,openclaw/openclaw,https://github.com/openclaw/openclaw,270722,2025-11-24T10:16:47Z,2026-03-06T20:47:54Z,{'name': 'TypeScript'}
MDEwOlJlcG9zaXRvcnk4ODAxMTkwOA==,practical-tutorials/project-based-learning,https://github.com/practical-tutorials/project-based-learning,260382,2017-04-12T05:07:46Z,2024-08-15T05:33:54Z,
MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,facebook/react,https://github.com/facebook/react,243683,2013-05-24T16:15:54Z,2026-03-05T15:52:24Z,{'name': 'JavaScript'}
MDEwOlJlcG9zaXRvcnkyMzI1Mjk4,torvalds/linux,https://github.com/torvalds/linux,221205,2011-09-04T22:48:12Z,2026-03-06T18:36:22Z,{'name': 'C'}
MDEwOlJlcG9zaXRvcnk2MzQ3NjMzNw==,TheAlgorithms/Python,https://github.com/TheAlgorithms/Python,218396,2016-07-16T09:44:01Z,2026-03-02T18:33:49Z,{'name': 'Python'}
MDEwOlJlcG9zaXRvcnkxMTczMDM0Mg==,vuejs/vue,https://github.com/vuejs/vue,209962,2013-07-29T03:24:51Z,2024-10-10T07:24:15Z,{'name': 'TypeScript'}
MDEwOlJlcG9zaXRvcnkxMzgzOTMxMzk=,trimstray/the-book-of-secret-knowledge,https://github.com/trimstray/the-book-of-secret-knowledge,208931,2018-06-23T10:43:14Z,2024-11-19T14:00:38Z,
MDEwOlJlcG9zaXRvcnkxOTQxNTA2NA==,ossu/computer-science,https://github.com/ossu/computer-science,202176,2014-05-04T00:18:39Z,2026-03-04T01:29:26Z,{'name': 'HTML'}
MDEwOlJlcG9zaXRvcnkxMjY1NzcyNjA=,trekhleb/javascript-algorithms,https://github.com/trekhleb/javascript-algorithms,195748,2018-03-24T07:47:04Z,2026-02-18T09:20:06Z,{'name': 'JavaScript'}
MDEwOlJlcG9zaXRvcnk0NTcxNzI1MA==,tensorflow/tensorflow,https://github.com/tensorflow/tensorflow,194016,2015-11-07T01:19:20Z,2026-03-06T20:44:43Z,{'name': 'C++'}
MDEwOlJlcG9zaXRvcnkyOTExMzc=,ohmyzsh/ohmyzsh,https://github.com/ohmyzsh/ohmyzsh,185150,2009-08-28T18:15:37Z,2026-03-06T11:09:18Z,{'name': 'Shell'}
MDEwOlJlcG9zaXRvcnkxNDQ0MDI3MA==,getify/You-Dont-Know-JS,https://github.com/getify/You-Dont-Know-JS,184465,2013-11-16T02:37:24Z,2026-02-15T04:36:44Z,
MDEwOlJlcG9zaXRvcnkxMjEzOTU1MTA=,CyC2018/CS-Notes,https://github.com/CyC2018/CS-Notes,183827,2018-02-13T14:56:24Z,2024-08-21T09:40:10Z,
MDEwOlJlcG9zaXRvcnk0MTg4MTkwMA==,microsoft/vscode,https://github.com/microsoft/vscode,182364,2015-09-03T20:23:38Z,2026-03-06T20:44:42Z,{'name': 'TypeScript'}
R_kgDOJKSTjA,Significant-Gravitas/AutoGPT,https://github.com/Significant-Gravitas/AutoGPT,182225,2023-03-16T09:21:07Z,2026-03-06T20:48:07Z,{'name': 'Python'}
MDEwOlJlcG9zaXRvcnkxMjM0NTg1NTE=,jackfrued/Python-100-Days,https://github.com/jackfrued/Python-100-Days,179331,2018-03-01T16:05:52Z,2026-02-25T03:39:28Z,{'name': 'Jupyter Notebook'}
MDEwOlJlcG9zaXRvcnkxOTMyMTU1NTQ=,n8n-io/n8n,https://github.com/n8n-io/n8n,177908,2019-06-22T09:24:21Z,2026-03-06T20:53:14Z,{'name': 'TypeScript'}
MDEwOlJlcG9zaXRvcnkzMTc5MjgyNA==,flutter/flutter,https://github.com/flutter/flutter,175451,2015-03-06T22:54:58Z,2026-03-06T20:50:14Z,{'name': 'Dart'}
MDEwOlJlcG9zaXRvcnkyMTI2MjQ0,twbs/bootstrap,https://github.com/twbs/bootstrap,174028,2011-07-29T21:19:00Z,2026-03-06T17:07:17Z,{'name': 'MDX'}
MDEwOlJlcG9zaXRvcnkxMDYyODk3,github/gitignore,https://github.com/github/gitignore,172865,2010-11-08T20:17:14Z,2026-02-12T17:50:51Z,
MDEwOlJlcG9zaXRvcnkyMzM0NzIxOTk=,massgravel/Microsoft-Activation-Scripts,https://github.com/massgravel/Microsoft-Activation-Scripts,167899,2020-01-12T23:03:34Z,2026-02-22T00:26:42Z,{'name': 'Batchfile'}
MDEwOlJlcG9zaXRvcnkyMTU0MDc1OQ==,avelino/awesome-go,https://github.com/avelino/awesome-go,166718,2014-07-06T13:42:15Z,2026-03-06T01:02:41Z,{'name': 'Go'}
R_kgDOJ0Z1Pg,ollama/ollama,https://github.com/ollama/ollama,164286,2023-06-26T19:39:32Z,2026-03-06T01:57:30Z,{'name': 'Go'}
R_kgDOH3JoLw,AUTOMATIC1111/stable-diffusion-webui,https://github.com/AUTOMATIC1111/stable-diffusion-webui,161523,2022-08-22T14:05:26Z,2026-03-02T07:00:53Z,{'name': 'Python'}
MDEwOlJlcG9zaXRvcnkzNTk1NTY2Ng==,jlevy/the-art-of-command-line,https://github.com/jlevy/the-art-of-command-line,160121,2015-05-20T15:11:03Z,2024-06-25T18:13:44Z,
MDEwOlJlcG9zaXRvcnkxNTUyMjA2NDE=,huggingface/transformers,https://github.com/huggingface/transformers,157495,2018-10-29T13:56:00Z,2026-03-06T20:05:36Z,{'name': 'Python'}
MDEwOlJlcG9zaXRvcnkxMzI0NjQzOTU=,Snailclimb/JavaGuide,https://github.com/Snailclimb/JavaGuide,154083,2018-05-07T13:27:00Z,2026-03-04T12:27:07Z,{'name': 'Java'}
R_kgDOMCtNDQ,DigitalPlatDev/FreeDomain,https://github.com/DigitalPlatDev/FreeDomain,150998,2024-05-30T13:23:00Z,2026-03-02T19:54:24Z,{'name': 'HTML'}
R_kgDOIj6G7A,f/prompts.chat,https://github.com/f/prompts.chat,150361,2022-12-05T13:54:13Z,2026-03-06T06:30:20Z,{'name': 'HTML'}
MDEwOlJlcG9zaXRvcnkzMDcyNjAyMDU=,yt-dlp/yt-dlp,https://github.com/yt-dlp/yt-dlp,149911,2020-10-26T04:22:55Z,2026-03-03T16:54:37Z,{'name': 'Python'}
MDEwOlJlcG9zaXRvcnk2NDk4NDky,airbnb/javascript,https://github.com/airbnb/javascript,148101,2012-11-01T23:13:50Z,2026-02-24T14:05:16Z,{'name': 'JavaScript'}
R_kgDOI7jmAw,langflow-ai/langflow,https://github.com/langflow-ai/langflow,145324,2023-02-08T22:28:03Z,2026-03-06T18:52:22Z,{'name': 'Python'}
MDEwOlJlcG9zaXRvcnk1ODAyODAzOA==,521xueweihan/HelloGitHub,https://github.com/521xueweihan/HelloGitHub,145029,2016-05-04T06:24:11Z,2026-02-28T00:44:03Z,{'name': 'Python'}
MDEwOlJlcG9zaXRvcnkxMDM5NTIw,ytdl-org/youtube-dl,https://github.com/ytdl-org/youtube-dl,139808,2010-10-31T14:35:07Z,2026-02-19T16:45:25Z,{'name': 'Python'}
MDEwOlJlcG9zaXRvcnk3MDEwNzc4Ng==,vercel/next.js,https://github.com/vercel/next.js,138189,2016-10-05T23:32:51Z,2026-03-06T20:24:04Z,{'name': 'JavaScript'}
MDEwOlJlcG9zaXRvcnk2MjYwNzIyNw==,yangshun/tech-interview-handbook,https://github.com/yangshun/tech-interview-handbook,138014,2016-07-05T05:00:48Z,2026-01-26T00:36:45Z,{'name': 'TypeScript'}
MDEwOlJlcG9zaXRvcnkxMTE1ODM1OTM=,Genymobile/scrcpy,https://github.com/Genymobile/scrcpy,136584,2017-11-21T18:00:27Z,2026-02-25T23:25:37Z,{'name': 'C'}
MDEwOlJlcG9zaXRvcnkyNDE1NzYyNzA=,labuladong/fucking-algorithm,https://github.com/labuladong/fucking-algorithm,132936,2020-02-19T09:01:23Z,2026-02-28T10:07:31Z,{'name': 'Markdown'}
MDEwOlJlcG9zaXRvcnkyMzA5Njk1OQ==,golang/go,https://github.com/golang/go,132922,2014-08-19T04:33:40Z,2026-03-06T20:54:23Z,{'name': 'Go'}
R_kgDOJVxJug,langgenius/dify,https://github.com/langgenius/dify,131477,2023-04-12T07:40:24Z,2026-03-06T14:05:20Z,{'name': 'TypeScript'}
MDEwOlJlcG9zaXRvcnkxODQ0NTYyNTE=,microsoft/PowerToys,https://github.com/microsoft/PowerToys,130267,2019-05-01T17:44:02Z,2026-03-06T20:54:34Z,{'name': 'C#'}
R_kgDOODsgVw,x1xhlol/system-prompts-and-models-of-ai-tools,https://github.com/x1xhlol/system-prompts-and-models-of-ai-tools,128959,2025-03-05T16:38:29Z,2026-03-05T15:28:06Z,
R_kgDOIPDwlg,langchain-ai/langchain,https://github.com/langchain-ai/langchain,128477,2022-10-17T02:58:36Z,2026-03-06T20:39:31Z,{'name': 'Python'}
MDEwOlJlcG9zaXRvcnkxMTI1MDcwODY=,Chalarangelo/30-seconds-of-code,https://github.com/Chalarangelo/30-seconds-of-code,126969,2017-11-29T17:35:03Z,2026-03-04T23:12:29Z,{'name': 'JavaScript'}
R_kgDOKdDCcw,open-webui/open-webui,https://github.com/open-webui/open-webui,125992,2023-10-06T22:08:27Z,2026-03-06T20:54:03Z,{'name': 'Python'}
MDEwOlJlcG9zaXRvcnkyOTAyODc3NQ==,facebook/react-native,https://github.com/facebook/react-native,125508,2015-01-09T18:10:16Z,2026-03-06T19:27:12Z,{'name': 'C++'}
R_kgDOIXtSqw,krahets/hello-algo,https://github.com/krahets/hello-algo,122716,2022-11-04T11:08:34Z,2026-01-23T10:40:44Z,{'name': 'Java'}
MDEwOlJlcG9zaXRvcnkyMDU4MDQ5OA==,kubernetes/kubernetes,https://github.com/kubernetes/kubernetes,120963,2014-06-06T22:56:04Z,2026-03-06T19:42:36Z,{'name': 'Go'}
MDEwOlJlcG9zaXRvcnk5Mzg0MjY3,electron/electron,https://github.com/electron/electron,120341,2013-04-12T01:47:36Z,2026-03-06T20:47:57Z,{'name': 'C++'}
MDEwOlJlcG9zaXRvcnkzMjQ4NDM4MQ==,ripienaar/free-for-dev,https://github.com/ripienaar/free-for-dev,118729,2015-03-18T21:06:26Z,2026-03-04T10:34:00Z,{'name': 'HTML'}
MDEwOlJlcG9zaXRvcnkyMzEyODM0NTI=,excalidraw/excalidraw,https://github.com/excalidraw/excalidraw,118147,2020-01-02T01:04:43Z,2026-03-06T19:45:00Z,{'name': 'TypeScript'}
R_kgDOOiiGLw,anomalyco/opencode,https://github.com/anomalyco/opencode,117311,2025-04-30T20:08:00Z,2026-03-06T20:51:56Z,{'name': 'TypeScript'}
MDEwOlJlcG9zaXRvcnkxNDA5ODA2OQ==,justjavac/free-programming-books-zh_CN,https://github.com/justjavac/free-programming-books-zh_CN,116412,2013-11-04T01:59:19Z,2024-07-15T08:55:20Z,
MDEwOlJlcG9zaXRvcnkyNzE5Mzc3OQ==,nodejs/node,https://github.com/nodejs/node,116110,2014-11-26T19:57:11Z,2026-03-06T16:44:36Z,{'name': 'JavaScript'}
MDEwOlJlcG9zaXRvcnkxNTc2MTY4ODA=,iptv-org/iptv,https://github.com/iptv-org/iptv,112491,2018-11-14T22:00:57Z,2026-03-06T20:51:50Z,{'name': 'TypeScript'}
MDEwOlJlcG9zaXRvcnk5NDMxNDk=,d3/d3,https://github.com/d3/d3,112472,2010-09-27T17:22:42Z,2025-12-02T17:48:19Z,{'name': 'Shell'}
MDEwOlJlcG9zaXRvcnk1NzYyMDE=,mrdoob/three.js,https://github.com/mrdoob/three.js,111201,2010-03-23T18:58:01Z,2026-03-06T14:41:42Z,{'name': 'JavaScript'}
MDEwOlJlcG9zaXRvcnk3MjQ3MTI=,rust-lang/rust,https://github.com/rust-lang/rust,110970,2010-06-16T20:39:03Z,2026-03-06T19:28:00Z,{'name': 'Rust'}
MDEwOlJlcG9zaXRvcnkyOTkzNTQyMDc=,rustdesk/rustdesk,https://github.com/rustdesk/rustdesk,108766,2020-09-28T15:36:08Z,2026-03-05T15:10:40Z,{'name': 'Rust'}
MDEwOlJlcG9zaXRvcnkyMzA4ODc0MA==,axios/axios,https://github.com/axios/axios,108588,2014-08-18T22:30:27Z,2026-03-06T19:45:22Z,{'name': 'JavaScript'}
MDEwOlJlcG9zaXRvcnkyMDkyOTAyNQ==,microsoft/TypeScript,https://github.com/microsoft/TypeScript,108034,2014-06-17T15:28:39Z,2026-03-06T17:56:53Z,{'name': 'TypeScript'}
R_kgDOIuCgEw,shadcn-ui/ui,https://github.com/shadcn-ui/ui,107849,2023-01-04T12:43:27Z,2026-03-06T18:41:36Z,{'name': 'TypeScript'}
MDEwOlJlcG9zaXRvcnk1NTA3NjA2Mw==,Hack-with-Github/Awesome-Hacking,https://github.com/Hack-with-Github/Awesome-Hacking,107848,2016-03-30T15:47:10Z,2025-01-18T01:48:02Z,
R_kgDOJxbR3A,microsoft/generative-ai-for-beginners,https://github.com/microsoft/generative-ai-for-beginners,107611,2023-06-19T16:28:59Z,2026-03-06T14:27:54Z,{'name': 'Jupyter Notebook'}
MDEwOlJlcG9zaXRvcnkxNTYzNDk4MQ==,godotengine/godot,https://github.com/godotengine/godot,107435,2014-01-04T16:05:36Z,2026-03-06T18:44:23Z,{'name': 'C++'}
MDEwOlJlcG9zaXRvcnkyMDY0NjI3NzY=,GrowingGit/GitHub-Chinese-Top-Charts,https://github.com/GrowingGit/GitHub-Chinese-Top-Charts,106623,2019-09-05T03:01:56Z,2024-10-12T06:51:36Z,{'name': 'Java'}
MDEwOlJlcG9zaXRvcnkxMzM0NDIzODQ=,denoland/deno,https://github.com/denoland/deno,106314,2018-05-15T01:34:26Z,2026-03-06T17:37:56Z,{'name': 'Rust'}
MDEwOlJlcG9zaXRvcnkxMDM2MzM5ODQ=,goldbergyoni/nodebestpractices,https://github.com/goldbergyoni/nodebestpractices,105151,2017-09-15T08:33:19Z,2025-04-15T21:52:42Z,{'name': 'Dockerfile'}
R_kgDOIygeJg,Comfy-Org/ComfyUI,https://github.com/Comfy-Org/ComfyUI,105036,2023-01-17T03:15:56Z,2026-03-06T17:55:50Z,{'name': 'Python'}
MDEwOlJlcG9zaXRvcnk0ODM3ODk0Nw==,fatedier/frp,https://github.com/fatedier/frp,104933,2015-12-21T15:24:59Z,2026-03-06T17:33:39Z,{'name': 'Go'}
MDEwOlJlcG9zaXRvcnkxNTIwNDg2MA==,papers-we-love/papers-we-love,https://github.com/papers-we-love/papers-we-love,103854,2013-12-15T14:31:41Z,2026-02-22T13:38:07Z,{'name': 'Shell'}
MDEwOlJlcG9zaXRvcnk2MzUzNzI0OQ==,facebook/create-react-app,https://github.com/facebook/create-react-app,103825,2016-07-17T14:55:11Z,2025-02-15T01:32:11Z,{'name': 'JavaScript'}
MDEwOlJlcG9zaXRvcnkxOTY3MDE2MTk=,tauri-apps/tauri,https://github.com/tauri-apps/tauri,103706,2019-07-13T09:09:37Z,2026-03-06T13:07:16Z,{'name': 'Rust'}
MDEwOlJlcG9zaXRvcnkxMDAwNjA5MTI=,microsoft/terminal,https://github.com/microsoft/terminal,102041,2017-08-11T18:38:22Z,2026-03-06T19:20:56Z,{'name': 'C++'}
R_kgDONicYKA,deepseek-ai/DeepSeek-V3,https://github.com/deepseek-ai/DeepSeek-V3,101913,2024-12-26T09:52:40Z,2025-08-28T03:24:37Z,{'name': 'Python'}
R_kgDOKwVKzA,clash-verge-rev/clash-verge-rev,https://github.com/clash-verge-rev/clash-verge-rev,100848,2023-11-21T18:24:03Z,2026-03-06T18:06:04Z,{'name': 'TypeScript'}
MDEwOlJlcG9zaXRvcnkyNDE5NTMzOQ==,angular/angular,https://github.com/angular/angular,100078,2014-09-18T16:12:01Z,2026-03-06T20:13:19Z,{'name': 'TypeScript'}
R_kgDOL0nxgA,Shubhamsaboo/awesome-llm-apps,https://github.com/Shubhamsaboo/awesome-llm-apps,100019,2024-04-29T05:30:25Z,2026-03-02T07:16:17Z,{'name': 'Python'}
MDEwOlJlcG9zaXRvcnk2MzUzOTA1NQ==,jaywcjlove/awesome-mac,https://github.com/jaywcjlove/awesome-mac,99598,2016-07-17T15:33:47Z,2026-03-06T02:16:57Z,{'name': 'JavaScript'}
MDEwOlJlcG9zaXRvcnkyMTQ1ODcxOTM=,supabase/supabase,https://github.com/supabase/supabase,98626,2019-10-12T05:56:49Z,2026-03-06T20:38:32Z,{'name': 'TypeScript'}
MDEwOlJlcG9zaXRvcnkyNDM5NTA0MDg=,Anduin2017/HowToCook,https://github.com/Anduin2017/HowToCook,98561,2020-02-29T10:43:49Z,2026-03-03T17:40:28Z,{'name': 'Dockerfile'}
MDEwOlJlcG9zaXRvcnkxMDEyOTY4ODE=,mtdvio/every-programmer-should-know,https://github.com/mtdvio/every-programmer-should-know,98190,2017-08-24T13:18:26Z,2025-12-29T19:37:02Z,
MDEwOlJlcG9zaXRvcnkxOTk1NzAwNzE=,2dust/v2rayN,https://github.com/2dust/v2rayN,98044,2019-07-30T03:47:24Z,2026-03-05T18:44:40Z,{'name': 'C#'}
MDEwOlJlcG9zaXRvcnkyMzA4MzE1Ng==,mui/material-ui,https://github.com/mui/material-ui,98013,2014-08-18T19:11:54Z,2026-03-06T09:02:54Z,{'name': 'JavaScript'}
MDEwOlJlcG9zaXRvcnk2NTYwMDk3NQ==,pytorch/pytorch,https://github.com/pytorch/pytorch,98003,2016-08-13T05:26:41Z,2026-03-06T20:50:46Z,{'name': 'Python'}
MDEwOlJlcG9zaXRvcnkzNDUyNjg4NA==,ant-design/ant-design,https://github.com/ant-design/ant-design,97680,2015-04-24T15:37:24Z,2026-03-06T17:09:08Z,{'name': 'TypeScript'}
MDEwOlJlcG9zaXRvcnkxNjQwODk5Mg==,neovim/neovim,https://github.com/neovim/neovim,96995,2014-01-31T13:39:22Z,2026-03-06T18:34:47Z,{'name': 'Vim Script'}
R_kgDOJH_K4A,ggml-org/llama.cpp,https://github.com/ggml-org/llama.cpp,96965,2023-03-10T18:58:00Z,2026-03-06T20:25:41Z,{'name': 'C++'}
R_kgDOObWEYA,google-gemini/gemini-cli,https://github.com/google-gemini/gemini-cli,96694,2025-04-17T17:04:31Z,2026-03-06T20:49:25Z,{'name': 'TypeScript'}
MDEwOlJlcG9zaXRvcnkxNjA5MTkxMTk=,fastapi/fastapi,https://github.com/fastapi/fastapi,95958,2018-12-08T08:21:47Z,2026-03-06T17:54:41Z,{'name': 'Python'}
MDEwOlJlcG9zaXRvcnkzMzYxNDMwNA==,nvbn/thefuck,https://github.com/nvbn/thefuck,95616,2015-04-08T15:08:04Z,2024-07-19T14:56:13Z,{'name': 'Python'}
R_kgDOIAstBQ,openai/whisper,https://github.com/openai/whisper,95543,2022-09-16T20:02:54Z,2025-12-15T10:18:21Z,{'name': 'Python'}
MDEwOlJlcG9zaXRvcnkzMTE1MjU3OTg=,microsoft/Web-Dev-For-Beginners,https://github.com/microsoft/Web-Dev-For-Beginners,95389,2020-11-10T02:44:00Z,2026-03-06T18:53:58Z,{'name': 'JavaScript'}
MDEwOlJlcG9zaXRvcnk3NDc5MTM2Ng==,ryanmcdermott/clean-code-javascript,https://github.com/ryanmcdermott/clean-code-javascript,94313,2016-11-25T22:25:41Z,2024-07-29T07:24:37Z,{'name': 'JavaScript'}
R_kgDOGyI-8A,immich-app/immich,https://github.com/immich-app/immich,94153,2022-02-03T15:56:27Z,2026-03-06T20:19:27Z,{'name': 'TypeScript'}
MDEwOlJlcG9zaXRvcnkxMDYwMTczNDM=,tailwindlabs/tailwindcss,https://github.com/tailwindlabs/tailwindcss,93930,2017-10-06T14:59:14Z,2026-03-04T19:55:40Z,{'name': 'TypeScript'}
MDEwOlJlcG9zaXRvcnkyMjc5MDQ4OA==,iluwatar/java-design-patterns,https://github.com/iluwatar/java-design-patterns,93799,2014-08-09T16:45:18Z,2026-03-01T21:28:10Z,{'name': 'Java'}
MDEwOlJlcG9zaXRvcnk5MDc5NjY2Mw==,puppeteer/puppeteer,https://github.com/puppeteer/puppeteer,93729,2017-05-09T22:16:13Z,2026-03-05T14:35:28Z,{'name': 'TypeScript'}
MDEwOlJlcG9zaXRvcnk2MTIyMzA=,nvm-sh/nvm,https://github.com/nvm-sh/nvm,92071,2010-04-15T17:47:47Z,2026-02-20T05:44:06Z,{'name': 'Shell'}
R_kgDONs2Wmg,deepseek-ai/DeepSeek-R1,https://github.com/deepseek-ai/DeepSeek-R1,91928,2025-01-20T11:57:28Z,2025-06-27T08:35:54Z,
MDEwOlJlcG9zaXRvcnkxNzI1NjI0NzU=,florinpop17/app-ideas,https://github.com/florinpop17/app-ideas,90982,2019-02-25T18:36:56Z,2025-10-11T14:51:21Z,
MDEwOlJlcG9zaXRvcnk4ODQ2NDcwNA==,PanJiaChen/vue-element-admin,https://github.com/PanJiaChen/vue-element-admin,90289,2017-04-17T03:35:49Z,2024-10-24T11:25:46Z,{'name': 'Vue'}
R_kgDONO810w,microsoft/markitdown,https://github.com/microsoft/markitdown,90225,2024-11-13T19:56:40Z,2026-02-20T19:41:55Z,{'name': 'Python'}
MDEwOlJlcG9zaXRvcnk1NDE3MzU5Mw==,storybookjs/storybook,https://github.com/storybookjs/storybook,89368,2016-03-18T04:23:44Z,2026-03-06T17:49:00Z,{'name': 'TypeScript'}
R_kgDOLunVBg,firecrawl/firecrawl,https://github.com/firecrawl/firecrawl,88872,2024-04-15T21:02:29Z,2026-03-06T20:07:14Z,{'name': 'TypeScript'}
MDEwOlJlcG9zaXRvcnkxMTgxOTI3,bitcoin/bitcoin,https://github.com/bitcoin/bitcoin,88368,2010-12-19T15:16:43Z,2026-03-06T20:07:53Z,{'name': 'C++'}
MDEwOlJlcG9zaXRvcnkyMDkwNDQzNw==,gin-gonic/gin,https://github.com/gin-gonic/gin,88207,2014-06-16T23:57:25Z,2026-03-04T06:10:38Z,{'name': 'Go'}
MDEwOlJlcG9zaXRvcnkzNTc3Mjg5Njk=,oven-sh/bun,https://github.com/oven-sh/bun,87922,2021-04-14T00:48:17Z,2026-03-06T20:41:12Z,{'name': 'Zig'}
R_kgDOJH-jmg,ChatGPTNextWeb/NextChat,https://github.com/ChatGPTNextWeb/NextChat,87442,2023-03-10T18:27:54Z,2025-12-02T17:05:02Z,{'name': 'TypeScript'}
R_kgDOJ-2MVA,rasbt/LLMs-from-scratch,https://github.com/rasbt/LLMs-from-scratch,87299,2023-07-23T18:15:57Z,2026-03-04T14:47:06Z,{'name': 'Jupyter Notebook'}
MDEwOlJlcG9zaXRvcnk0MTY0NDgy,django/django,https://github.com/django/django,86993,2012-04-28T02:47:18Z,2026-03-06T12:02:21Z,{'name': 'Python'}
MDEwOlJlcG9zaXRvcnkxMTE4MDY4Nw==,gohugoio/hugo,https://github.com/gohugoio/hugo,86938,2013-07-04T15:26:26Z,2026-03-06T11:23:28Z,{'name': 'Go'}
MDEwOlJlcG9zaXRvcnkyNjA2NjcyNw==,mermaid-js/mermaid,https://github.com/mermaid-js/mermaid,86523,2014-11-01T23:52:32Z,2026-03-06T15:14:42Z,{'name': 'TypeScript'}
MDEwOlJlcG9zaXRvcnk1MTA4MDUx,opencv/opencv,https://github.com/opencv/opencv,86465,2012-07-19T09:40:17Z,2026-03-06T12:55:02Z,{'name': 'C++'}
MDEwOlJlcG9zaXRvcnk3NDI5MzMyMQ==,sveltejs/svelte,https://github.com/sveltejs/svelte,86014,2016-11-20T18:13:05Z,2026-03-06T20:44:55Z,{'name': 'JavaScript'}
R_kgDOP0wfhg,anthropics/skills,https://github.com/anthropics/skills,85896,2025-09-22T15:53:31Z,2026-03-06T20:06:23Z,{'name': 'Python'}
MDEwOlJlcG9zaXRvcnkxNTI4NzAzNzI=,ruanyf/weekly,https://github.com/ruanyf/weekly,85292,2018-10-13T12:36:07Z,2026-03-06T03:44:55Z,
MDEwOlJlcG9zaXRvcnkxMjg4ODk5Mw==,home-assistant/core,https://github.com/home-assistant/core,85174,2013-09-17T07:29:48Z,2026-03-06T20:37:24Z,{'name': 'Python'}
MDEwOlJlcG9zaXRvcnkzMjY4OTg2Mw==,3b1b/manim,https://github.com/3b1b/manim,85001,2015-03-22T18:50:58Z,2026-02-13T02:32:17Z,{'name': 'Python'}
MDEwOlJlcG9zaXRvcnkzNDM5NjUxMzI=,microsoft/ML-For-Beginners,https://github.com/microsoft/ML-For-Beginners,84161,2021-03-03T01:34:05Z,2026-03-05T00:26:44Z,{'name': 'Jupyter Notebook'}
MDEwOlJlcG9zaXRvcnkxODYzMzI5,laravel/laravel,https://github.com/laravel/laravel,83911,2011-06-08T03:06:08Z,2026-02-26T14:40:23Z,{'name': 'Blade'}
MDEwOlJlcG9zaXRvcnkzODI0OTYzNjE=,louislam/uptime-kuma,https://github.com/louislam/uptime-kuma,83711,2021-07-03T01:02:42Z,2026-03-06T14:35:49Z,{'name': 'JavaScript'}
MDEwOlJlcG9zaXRvcnkyMjE5ODE4OTE=,microsoft/playwright,https://github.com/microsoft/playwright,83636,2019-11-15T18:32:42Z,2026-03-06T18:38:54Z,{'name': 'TypeScript'}
MDEwOlJlcG9zaXRvcnk0NDg4MjIwMQ==,MunGell/awesome-for-beginners,https://github.com/MunGell/awesome-for-beginners,83203,2015-10-24T19:53:36Z,2026-02-24T16:38:35Z,
MDEwOlJlcG9zaXRvcnkxMjc5ODgwMTE=,macrozheng/mall,https://github.com/macrozheng/mall,83038,2018-04-04T01:11:44Z,2026-03-06T07:30:02Z,{'name': 'Java'}
